x,y,x_label,metric,split,lower,upper,prompt
0,0.5,epoch,score,dev,,,"{""identifier"": ""elon_email:5193b8a0"", ""prompt_str"": ""<TO_OPTIMIZE kind=\""User\"">\nClassify the following email.\n\nSubject: {subject}\nBody: {body}\n</TO_OPTIMIZE>"", ""model_config"": null, ""which"": 0, ""manifest"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""schema"", ""runnable"", ""RunnableSequence""], ""kwargs"": {""first"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain_core"", ""prompts"", ""structured"", ""StructuredPrompt""], ""kwargs"": {""input_variables"": [""body"", ""subject""], ""metadata"": {""lc_hub_owner"": ""langchain-ai"", ""lc_hub_repo"": ""elon_email"", ""lc_hub_commit_hash"": ""38f8f3657c2b677352b812561c785fb8a28313239e259bd4b3ffcfd5dec37856""}, ""messages"": [{""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""prompts"", ""chat"", ""HumanMessagePromptTemplate""], ""kwargs"": {""prompt"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""prompts"", ""prompt"", ""PromptTemplate""], ""kwargs"": {""input_variables"": [""body"", ""subject""], ""template"": ""Classify the following email.\n\nSubject: {subject}\nBody: {body}"", ""template_format"": ""f-string""}, ""name"": ""PromptTemplate""}}}], ""schema_"": {""title"": ""Response"", ""description"": ""Triage the email"", ""type"": ""object"", ""properties"": {""classification"": {""type"": ""string"", ""description"": ""of the email"", ""enum"": [""ignore"", ""respond"", ""notify""]}}, ""required"": [""classification""]}}, ""name"": ""StructuredPrompt""}, ""last"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""schema"", ""runnable"", ""RunnableBinding""], ""kwargs"": {""bound"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""chat_models"", ""openai"", ""ChatOpenAI""], ""kwargs"": {""model_name"": ""gpt-4o-mini"", ""temperature"": 1.0, ""openai_api_key"": {""lc"": 1, ""type"": ""secret"", ""id"": [""OPENAI_API_KEY""]}, ""max_retries"": 2, ""presence_penalty"": 0.0, ""frequency_penalty"": 0.0, ""n"": 1, ""top_p"": 1.0}, ""name"": ""ChatOpenAI""}, ""kwargs"": {""tools"": [{""type"": ""function"", ""function"": {""name"": ""Response"", ""description"": ""Triage the email"", ""parameters"": {""type"": ""object"", ""properties"": {""classification"": {""type"": ""string"", ""description"": ""of the email"", ""enum"": [""ignore"", ""respond"", ""notify""]}}, ""required"": [""classification""]}}}], ""parallel_tool_calls"": false, ""tool_choice"": {""type"": ""function"", ""function"": {""name"": ""Response""}}}, ""config"": {}}, ""name"": ""ChatOpenAI""}}, ""name"": ""RunnableSequence""}}"
1,0.5,epoch,score,dev,,,"{""identifier"": ""langchain-ai/elon_email"", ""prompt_str"": ""<TO_OPTIMIZE kind=\""User\"">\nClassify the following email.\n\nSubject: {subject}\nBody: {body}\n</TO_OPTIMIZE>"", ""model_config"": null, ""which"": 0, ""manifest"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""schema"", ""runnable"", ""RunnableSequence""], ""kwargs"": {""first"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain_core"", ""prompts"", ""structured"", ""StructuredPrompt""], ""kwargs"": {""input_variables"": [""body"", ""subject""], ""metadata"": {""lc_hub_owner"": ""langchain-ai"", ""lc_hub_repo"": ""elon_email"", ""lc_hub_commit_hash"": ""38f8f3657c2b677352b812561c785fb8a28313239e259bd4b3ffcfd5dec37856""}, ""messages"": [{""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""prompts"", ""chat"", ""HumanMessagePromptTemplate""], ""kwargs"": {""prompt"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""prompts"", ""prompt"", ""PromptTemplate""], ""kwargs"": {""input_variables"": [""body"", ""subject""], ""template"": ""Classify the following email.\n\nSubject: {subject}\nBody: {body}"", ""template_format"": ""f-string""}, ""name"": ""PromptTemplate""}}}], ""schema_"": {""title"": ""Response"", ""description"": ""Triage the email"", ""type"": ""object"", ""properties"": {""classification"": {""type"": ""string"", ""description"": ""of the email"", ""enum"": [""ignore"", ""respond"", ""notify""]}}, ""required"": [""classification""]}}, ""name"": ""StructuredPrompt""}, ""last"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""schema"", ""runnable"", ""RunnableBinding""], ""kwargs"": {""bound"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""chat_models"", ""openai"", ""ChatOpenAI""], ""kwargs"": {""model_name"": ""gpt-4o-mini"", ""temperature"": 1.0, ""openai_api_key"": {""lc"": 1, ""type"": ""secret"", ""id"": [""OPENAI_API_KEY""]}, ""max_retries"": 2, ""presence_penalty"": 0.0, ""frequency_penalty"": 0.0, ""n"": 1, ""top_p"": 1.0}, ""name"": ""ChatOpenAI""}, ""kwargs"": {""tools"": [{""type"": ""function"", ""function"": {""name"": ""Response"", ""description"": ""Triage the email"", ""parameters"": {""type"": ""object"", ""properties"": {""classification"": {""type"": ""string"", ""description"": ""of the email"", ""enum"": [""ignore"", ""respond"", ""notify""]}}, ""required"": [""classification""]}}}], ""parallel_tool_calls"": false, ""tool_choice"": {""type"": ""function"", ""function"": {""name"": ""Response""}}}, ""config"": {}}, ""name"": ""ChatOpenAI""}}, ""name"": ""RunnableSequence""}}"
2,0.5,epoch,score,dev,,,"{""identifier"": ""langchain-ai/elon_email"", ""prompt_str"": ""<TO_OPTIMIZE kind=\""User\"">\nClassify the following email.\n\nSubject: {subject}\nBody: {body}\n</TO_OPTIMIZE>"", ""model_config"": null, ""which"": 0, ""manifest"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""schema"", ""runnable"", ""RunnableSequence""], ""kwargs"": {""first"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain_core"", ""prompts"", ""structured"", ""StructuredPrompt""], ""kwargs"": {""input_variables"": [""body"", ""subject""], ""metadata"": {""lc_hub_owner"": ""langchain-ai"", ""lc_hub_repo"": ""elon_email"", ""lc_hub_commit_hash"": ""38f8f3657c2b677352b812561c785fb8a28313239e259bd4b3ffcfd5dec37856""}, ""messages"": [{""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""prompts"", ""chat"", ""HumanMessagePromptTemplate""], ""kwargs"": {""prompt"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""prompts"", ""prompt"", ""PromptTemplate""], ""kwargs"": {""input_variables"": [""body"", ""subject""], ""template"": ""Classify the following email.\n\nSubject: {subject}\nBody: {body}"", ""template_format"": ""f-string""}, ""name"": ""PromptTemplate""}}}], ""schema_"": {""title"": ""Response"", ""description"": ""Triage the email"", ""type"": ""object"", ""properties"": {""classification"": {""type"": ""string"", ""description"": ""of the email"", ""enum"": [""ignore"", ""respond"", ""notify""]}}, ""required"": [""classification""]}}, ""name"": ""StructuredPrompt""}, ""last"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""schema"", ""runnable"", ""RunnableBinding""], ""kwargs"": {""bound"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""chat_models"", ""openai"", ""ChatOpenAI""], ""kwargs"": {""model_name"": ""gpt-4o-mini"", ""temperature"": 1.0, ""openai_api_key"": {""lc"": 1, ""type"": ""secret"", ""id"": [""OPENAI_API_KEY""]}, ""max_retries"": 2, ""presence_penalty"": 0.0, ""frequency_penalty"": 0.0, ""n"": 1, ""top_p"": 1.0}, ""name"": ""ChatOpenAI""}, ""kwargs"": {""tools"": [{""type"": ""function"", ""function"": {""name"": ""Response"", ""description"": ""Triage the email"", ""parameters"": {""type"": ""object"", ""properties"": {""classification"": {""type"": ""string"", ""description"": ""of the email"", ""enum"": [""ignore"", ""respond"", ""notify""]}}, ""required"": [""classification""]}}}], ""parallel_tool_calls"": false, ""tool_choice"": {""type"": ""function"", ""function"": {""name"": ""Response""}}}, ""config"": {}}, ""name"": ""ChatOpenAI""}}, ""name"": ""RunnableSequence""}}"
3,0.5,epoch,score,dev,,,"{""identifier"": ""langchain-ai/elon_email"", ""prompt_str"": ""<TO_OPTIMIZE kind=\""User\"">\nClassify the following email.\n\nSubject: {subject}\nBody: {body}\n</TO_OPTIMIZE>"", ""model_config"": null, ""which"": 0, ""manifest"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""schema"", ""runnable"", ""RunnableSequence""], ""kwargs"": {""first"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain_core"", ""prompts"", ""structured"", ""StructuredPrompt""], ""kwargs"": {""input_variables"": [""body"", ""subject""], ""metadata"": {""lc_hub_owner"": ""langchain-ai"", ""lc_hub_repo"": ""elon_email"", ""lc_hub_commit_hash"": ""38f8f3657c2b677352b812561c785fb8a28313239e259bd4b3ffcfd5dec37856""}, ""messages"": [{""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""prompts"", ""chat"", ""HumanMessagePromptTemplate""], ""kwargs"": {""prompt"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""prompts"", ""prompt"", ""PromptTemplate""], ""kwargs"": {""input_variables"": [""body"", ""subject""], ""template"": ""Classify the following email.\n\nSubject: {subject}\nBody: {body}"", ""template_format"": ""f-string""}, ""name"": ""PromptTemplate""}}}], ""schema_"": {""title"": ""Response"", ""description"": ""Triage the email"", ""type"": ""object"", ""properties"": {""classification"": {""type"": ""string"", ""description"": ""of the email"", ""enum"": [""ignore"", ""respond"", ""notify""]}}, ""required"": [""classification""]}}, ""name"": ""StructuredPrompt""}, ""last"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""schema"", ""runnable"", ""RunnableBinding""], ""kwargs"": {""bound"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""chat_models"", ""openai"", ""ChatOpenAI""], ""kwargs"": {""model_name"": ""gpt-4o-mini"", ""temperature"": 1.0, ""openai_api_key"": {""lc"": 1, ""type"": ""secret"", ""id"": [""OPENAI_API_KEY""]}, ""max_retries"": 2, ""presence_penalty"": 0.0, ""frequency_penalty"": 0.0, ""n"": 1, ""top_p"": 1.0}, ""name"": ""ChatOpenAI""}, ""kwargs"": {""tools"": [{""type"": ""function"", ""function"": {""name"": ""Response"", ""description"": ""Triage the email"", ""parameters"": {""type"": ""object"", ""properties"": {""classification"": {""type"": ""string"", ""description"": ""of the email"", ""enum"": [""ignore"", ""respond"", ""notify""]}}, ""required"": [""classification""]}}}], ""parallel_tool_calls"": false, ""tool_choice"": {""type"": ""function"", ""function"": {""name"": ""Response""}}}, ""config"": {}}, ""name"": ""ChatOpenAI""}}, ""name"": ""RunnableSequence""}}"
4,0.5,epoch,score,dev,,,"{""identifier"": ""langchain-ai/elon_email"", ""prompt_str"": ""<TO_OPTIMIZE kind=\""User\"">\nClassify the following email.\n\nSubject: {subject}\nBody: {body}\n</TO_OPTIMIZE>"", ""model_config"": null, ""which"": 0, ""manifest"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""schema"", ""runnable"", ""RunnableSequence""], ""kwargs"": {""first"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain_core"", ""prompts"", ""structured"", ""StructuredPrompt""], ""kwargs"": {""input_variables"": [""body"", ""subject""], ""metadata"": {""lc_hub_owner"": ""langchain-ai"", ""lc_hub_repo"": ""elon_email"", ""lc_hub_commit_hash"": ""38f8f3657c2b677352b812561c785fb8a28313239e259bd4b3ffcfd5dec37856""}, ""messages"": [{""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""prompts"", ""chat"", ""HumanMessagePromptTemplate""], ""kwargs"": {""prompt"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""prompts"", ""prompt"", ""PromptTemplate""], ""kwargs"": {""input_variables"": [""body"", ""subject""], ""template"": ""Classify the following email.\n\nSubject: {subject}\nBody: {body}"", ""template_format"": ""f-string""}, ""name"": ""PromptTemplate""}}}], ""schema_"": {""title"": ""Response"", ""description"": ""Triage the email"", ""type"": ""object"", ""properties"": {""classification"": {""type"": ""string"", ""description"": ""of the email"", ""enum"": [""ignore"", ""respond"", ""notify""]}}, ""required"": [""classification""]}}, ""name"": ""StructuredPrompt""}, ""last"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""schema"", ""runnable"", ""RunnableBinding""], ""kwargs"": {""bound"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""chat_models"", ""openai"", ""ChatOpenAI""], ""kwargs"": {""model_name"": ""gpt-4o-mini"", ""temperature"": 1.0, ""openai_api_key"": {""lc"": 1, ""type"": ""secret"", ""id"": [""OPENAI_API_KEY""]}, ""max_retries"": 2, ""presence_penalty"": 0.0, ""frequency_penalty"": 0.0, ""n"": 1, ""top_p"": 1.0}, ""name"": ""ChatOpenAI""}, ""kwargs"": {""tools"": [{""type"": ""function"", ""function"": {""name"": ""Response"", ""description"": ""Triage the email"", ""parameters"": {""type"": ""object"", ""properties"": {""classification"": {""type"": ""string"", ""description"": ""of the email"", ""enum"": [""ignore"", ""respond"", ""notify""]}}, ""required"": [""classification""]}}}], ""parallel_tool_calls"": false, ""tool_choice"": {""type"": ""function"", ""function"": {""name"": ""Response""}}}, ""config"": {}}, ""name"": ""ChatOpenAI""}}, ""name"": ""RunnableSequence""}}"
5,0.5,epoch,score,dev,,,"{""identifier"": ""langchain-ai/elon_email"", ""prompt_str"": ""<TO_OPTIMIZE kind=\""User\"">\nClassify the following email.\n\nSubject: {subject}\nBody: {body}\n</TO_OPTIMIZE>"", ""model_config"": null, ""which"": 0, ""manifest"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""schema"", ""runnable"", ""RunnableSequence""], ""kwargs"": {""first"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain_core"", ""prompts"", ""structured"", ""StructuredPrompt""], ""kwargs"": {""input_variables"": [""body"", ""subject""], ""metadata"": {""lc_hub_owner"": ""langchain-ai"", ""lc_hub_repo"": ""elon_email"", ""lc_hub_commit_hash"": ""38f8f3657c2b677352b812561c785fb8a28313239e259bd4b3ffcfd5dec37856""}, ""messages"": [{""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""prompts"", ""chat"", ""HumanMessagePromptTemplate""], ""kwargs"": {""prompt"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""prompts"", ""prompt"", ""PromptTemplate""], ""kwargs"": {""input_variables"": [""body"", ""subject""], ""template"": ""Classify the following email.\n\nSubject: {subject}\nBody: {body}"", ""template_format"": ""f-string""}, ""name"": ""PromptTemplate""}}}], ""schema_"": {""title"": ""Response"", ""description"": ""Triage the email"", ""type"": ""object"", ""properties"": {""classification"": {""type"": ""string"", ""description"": ""of the email"", ""enum"": [""ignore"", ""respond"", ""notify""]}}, ""required"": [""classification""]}}, ""name"": ""StructuredPrompt""}, ""last"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""schema"", ""runnable"", ""RunnableBinding""], ""kwargs"": {""bound"": {""lc"": 1, ""type"": ""constructor"", ""id"": [""langchain"", ""chat_models"", ""openai"", ""ChatOpenAI""], ""kwargs"": {""model_name"": ""gpt-4o-mini"", ""temperature"": 1.0, ""openai_api_key"": {""lc"": 1, ""type"": ""secret"", ""id"": [""OPENAI_API_KEY""]}, ""max_retries"": 2, ""presence_penalty"": 0.0, ""frequency_penalty"": 0.0, ""n"": 1, ""top_p"": 1.0}, ""name"": ""ChatOpenAI""}, ""kwargs"": {""tools"": [{""type"": ""function"", ""function"": {""name"": ""Response"", ""description"": ""Triage the email"", ""parameters"": {""type"": ""object"", ""properties"": {""classification"": {""type"": ""string"", ""description"": ""of the email"", ""enum"": [""ignore"", ""respond"", ""notify""]}}, ""required"": [""classification""]}}}], ""parallel_tool_calls"": false, ""tool_choice"": {""type"": ""function"", ""function"": {""name"": ""Response""}}}, ""config"": {}}, ""name"": ""ChatOpenAI""}}, ""name"": ""RunnableSequence""}}"
